댓글 작성자,영상 시간,댓글 내용 
Zoe Gacha,59:53,can you make a custom server so we can play
Crustysandwich 101,59:53,Try get an easy dub lia
Anakin's Fishing and Hunting,59:54,hi
Meme gamer,59:54,Hi Leah
kensley,59:54,why
chris coggins,59:54,Hey sniper wolf I sent u a friend wequit
Olivia Rinta,59:55,umm
kryss gaming,59:55,ow my ears
B3AST ACE,59:55,LOL
Richard Odor,59:55,my ears
keyki san,59:55,hhhhhhhaahahahahahahah
The Alien family SUBSCRIBE,59:55,SNIPER WOLF YOUR HELLO GOOD
Steve Spina,59:55,Hi
yeny Martinez,59:55,poor car
Repeat Clan!,59:55,:_lumpyLick:
Abrielle Collymore,59:56,xD
Shawna Battle,59:56,aww i have to go bye
JaNessa Riesgo,59:56,😖🤬
D Watkins,59:56,:washhands:
Meryem Hakyemez,59:56,🥰
joot 40,59:56,WRRYYYYYYYYYYYYYY
Aria Aria,59:56,I you make me laught so so bad
Syn Deadly,59:56,"sniperwolf, I want to challenge you to a reaper 1v1 in overwatch, I want to see who is a better reaper"
Easle gacha,59:56,XD
MO&MU,59:57,fortnite
Alexandra Herrera TKD,59:57,Lia
Claire Randolph,59:57,No way im out here wheezing
SSSniperWolf f,59:58,MY CAR
Vibe Riku,59:58,MY CARRRR
Kaimcool Pandas,59:58,I Love you
Vitalloc,59:58,Theres more ppl in the stream than i can xount...
LINDOP-_-ANDREW,59:58,hi how are you pls can u say my name I'm a huge fan pls I'm such a huuuuuuuuugggggeee fan
Deseriana Hernandez,59:59,his car 🤣
Aryane Rojas,59:59,LE CAR..
Balsem Barhoumi,59:59,why
Taes gucci,1:00:00,Hi
Lupita Vicencio,1:00:01,oof
Corinneseal AJ,1:00:01,omg lol
Angel Adams,1:00:01,hey everyone
lynx the pro,1:00:02,hi
Random Diana,1:00:02,Lamooo😂
AndyBlastzz 101,1:00:02,yikes
estefania piguave,1:00:02,hello me
Hxney Bear,1:00:02,YOOOOO
Atomic prøx,1:00:02,Haha
Sophia Holdren,1:00:02,Hi
AugustUwU247 !,1:00:03,OMG
6 G-02 Arora Aarna Sandeep,1:00:03,HI !
Nevaeh Sanchez,1:00:03,omg!!! sssniperwolf
Lihan Yang,1:00:04,hi
unicorn rose20,1:00:04,HIIIIIIIIIIIIIIIIIIIIIIIIII
Braelyn Jordan,1:00:04,Hi
Dee Daughtry,1:00:05,hello
Ann cole,1:00:05,omg
Easle gacha,1:00:05,hiiiiii
joot 40,1:00:05,:buffering:
Lydia Wanyera,1:00:05,that was funnyxd
Divine Woodard,1:00:06,Hey lia
Itz_Charli :3,1:00:06,LOL
Elizabeth V.T,1:00:07,hahahahahaha
Beth Hilbert,1:00:07,"If you win I will donate 1,000"
Hi I’m the Snap ghost,1:00:07,:buffering:
Marilena Varelogianni,1:00:07,SOMEONE SUBED
Michael Noah,1:00:10,I’m a big fan :_lumpyHYPE:
That One Tomboy,1:00:11,revive her digital
Diana Mangum,1:00:11,Hello what’s your favorite French YouTube or
Lemon Blisss,1:00:11,my ears
Manoli Mahachi,1:00:11,be careful of those bots the bosses have great wepons like jules and her drum gun and oceon withe her gun and kit and people can wear disguises now so its easy to tell them apart bots have question
Kellie Machiskinic,1:00:11,yes qween
LINDOP-_-ANDREW,1:00:12,hi how are you pls can u say my name I'm a huge fan pls I'm such a huuuuuuuuugggggeee fan
Balsem Barhoumi,1:00:12,hhhh
Princeton Alexander,1:00:12,Fortnite customs plz
Victoria Cerna,1:00:12,LOL
Lila Perez,1:00:13,Lia
sunset_marii,1:00:13,I CRII
Laura Lopez,1:00:13,I want to play fortnite with you
Candy wolf Candy,1:00:13,Noooo
Nancy Murillo,1:00:13,Lol I stoled lias car lol 😂😂😂😂😂😂😂😂😂😂😂😂
Oannz rblx,1:00:13,ROBLOX PLS
Navya Mishra,1:00:14,mwamwa
Kay R.A.,1:00:14,help her
Omar Pagan,1:00:14,The audio doesn’t match with the video
Ruben Lourens,1:00:14,hi
Starlight Dreamer,1:00:15,put an f in the chat for digital's car 😆
trade skins,1:00:15,hi
JS - 05ZZ - Great Lakes PS (1476),1:00:15,hi
Araya Peacock-Duarte,1:00:15,nooooo
Kenneth Morgan,1:00:15,lol
- JJ -,1:00:16,Hi!!!
my name Jeff,1:00:16,that was legitness
Miranda Munné,1:00:16,:buffering:
Brett Sounding Side,1:00:16,hi
Dover Cut,1:00:16,lol
Peachy._. wxlf,1:00:16,aaaa the chat
ms gravensly,1:00:16,hiiii
FireXSamurai,1:00:16,Do you know coryxkenshin
ᴇʟʏᴀᴢɪᴀʜ,1:00:16,wsp peeps
Reanna Soto,1:00:17,❣❣❣❣❣❣
DanganronpaOlivia,1:00:17,lmao
Ann cole,1:00:17,hi
GachaLife Lover,1:00:17,hi
Sahra Mohamed,1:00:21,Why do u guys donate she isn’t saying hi
OnionJuiceMations,1:00:21,hi
coolsqurtle yas,1:00:22,Can I join u
Tiffany Vlogs,1:00:22,:yougotthis:
Vanessa Garcia Guevara,1:00:22,hiiiii
Easle gacha,1:00:22,❤💓❤❤
temidun-tise olaniyan,1:00:22,ash come here
safari gaming,1:00:23,hi Lia sorry I can't spell tell dij next say hi you guys are super cool
Itz_Charli :3,1:00:23,OHHHHH SHE DIED
Jaylin Jackson,1:00:23,hi
Misa Paez,1:00:23,lol
Madyson Hisey,1:00:23,Oof
Kim Owen,1:00:23,So sad
Hazel Sharma,1:00:23,:sanitizer:stay safe with hand sanitizer
iceDoodle bley,1:00:23,NUUUUUUUUU
Amir Wharton,1:00:23,can you two 1v1 please
Michael Musonda,1:00:24,i love you sss
Jonny Villeda,1:00:24,Hi
Batman Williamson,1:00:24,sssnipeewolf I love your channel for I've watched you for three years
Quale Beito,1:00:24,
Goku Broly,1:00:24,try the rig
Nicole Daigle,1:00:24,Hi
Abdul wassaay,1:00:25,love you girl
Shenoa Tapia,1:00:27,Omg hiii!
The Bots,1:00:27,dog or cat
Casandra Roberson,1:00:28,I love youuuuu
XxCutieArianaxX,1:00:28,bruh
Millie,1:00:28,HEY PEEPS
Easle gacha,1:00:29,hi
Clint Allison,1:00:29,ooff
Byron Lopez,1:00:29,HI HI HI
Karl-Heinz Hambitzer,1:00:29,noooooooo
The S Sisters,1:00:29,hii
Phoenix Dragon,1:00:30,🐺🐺
Zuzanna 🐼,1:00:30,heyyooo
SSSniperWolf f,1:00:30,NOOO
Helena Gatell,1:00:30,hiii
K Hunter,1:00:30,hi
Princess Unicorn,1:00:30,dang
luis lopez,1:00:31,hi
Rose Dominguez,1:00:31,HI!!!!
Abigail Higginbotham,1:00:31,i know where you live sssniperwolf but back then i did not who you were then one week later i found your YouTube channel i was like i was there me so sad
Tanya Sinha,1:00:31,Hiii
La Song,1:00:32,WASSSSSSSUPPPPPPP
Kaylees Play time!❤,1:00:32,HIIIIII
Adanna Sepaul,1:00:32,Hey
gr joe,1:00:32,🙂
Zahara Gould,1:00:32,love you sssniperwolf
synsaay hutson,1:00:32,what servers do you play on
Nicholas Trevino II,1:00:32,hi sssniperwolf
Laura Novak,1:00:32,REEeE
Tina Maisonet,1:00:32,Hi
Jessica Snyder,1:00:33,Seee meee
Addi Gurl1262,1:00:33,LOVE YOU LIA!!
JakePLAYSROBLOX,1:00:33,HI SNIPER WOLF IM A BIG FANNNN
Samanta Andrea,1:00:33,hi
Tatiyana Valenzuela,1:00:33,Say my name pls
Elie Omega,1:00:34,hi
Razel Fluff,1:00:34,Hi sssnapper
Eric D. Green Jr.,1:00:34,hi
Brenda McArthur,1:00:34,next unboxing?
wolfy the banana,1:00:34,hoi
Kristi Kõiv,1:00:34,Hiiiii
dino mike,1:00:35,hi
Nicole Daigle,1:00:35,HiHiHiHiHiHiHi
Salvelys Baez,1:00:35,Hey
Kirsty van Tonder,1:00:35,hi
Vihara Ranasinghe,1:00:35,hi sniperwolf
Chimmy’s kookie’s,1:00:35,Roblox plz
Kyrillos Mesiha,1:00:37,CQN I DONATE
Marilena Varelogianni,1:00:37,ITS NIGHT ON MY WORLD
Rosario Bros,1:00:37,love you
Krystal Bartrug,1:00:37,hey
emmie e,1:00:37,hiii
Abbie Deans,1:00:37,hii
Evagelos Miu,1:00:38,Nooo
Esraa Yassin,1:00:38,😂😂😂😂😂
Angel,1:00:38,Hello how are you
Kalin Freeman,1:00:39,Hey
Brandon Pena,1:00:39,omg they do have cars!!!
Jaiden Dipietro,1:00:39,WHEN CAN WE PLAY WITH YOU????????????????
Student Annabell Burns,1:00:39,HI love u
Hussein Shukur,1:00:39,Hi
Nchare Raima,1:00:39,Hi
Khaled Arjan,1:00:39,Hello
Tania Omar,1:00:39,please I want to be a member too
Shona Laarberg,1:00:39,"PLS SAY HI JASMINE OMG OMG PLEASE!! ❤️❤️❤️❤️❤️❤️❤️❤️✌️ly so much, my favorite YouTuber!!! I have watched you for more then 3 years"
Janvi J,1:00:39,hi
Siwar Playz Roblox UwU,1:00:40,DO THE ZYNN SNIPER
the k team,1:00:40,hi
Sania Junaid,1:00:40,Hiiiiiiiii
Angel Olivarria,1:00:41,Hi
laya zbonue,1:00:41,WASSUP?
Brielle,1:00:41,Hi my fave French ytber
David Talbert,1:00:42,HI!!
Machanana,1:00:42,IM A GOOD BOY
Harjinder Arora,1:00:42,iam sick u made my day better
Gabriel Palma,1:00:42,Hi
Shay Van Der Merwe,1:00:43,re
Mariano,1:00:43,hi ily
Maaz Shaikh,1:00:43,binod
Steven Taylor,1:00:43,im a big fan!
Somya's World,1:00:44,LIAAAA
sophie victoria,1:00:44,Hi
Harp_ Angle,1:00:44,Heyyyyyyyy
Tou Chang,1:00:44,HIII
Sophie Yargus,1:00:44,hiiii
Jose Castillo,1:00:44,Notice me 💙💙💙💙💙💙💙💙💙💙💙
IzzyX Blossomlovetea,1:00:44,Omg I am having a panic attack
Edwin Alvarenga,1:00:44,I love you.
kaylacrazywhy roblox,1:00:44,hi
Cassiusbrow Player,1:00:44,Hello
Boop Jr,1:00:44,HI LIA AKA ARE QUEEN
Tina Maisonet,1:00:45,Hi
Angel,1:00:45,play roblox
Iinda Thiel,1:00:46,*by
Kaya Brincat,1:00:46,hiii ❤❤
Abby Pearson,1:00:47,hiiiiiiiiii
logan laird,1:00:47,Lea do you live in Arizona
Ricky T,1:00:48,Got a frenzy farm
Addison Kog,1:00:48,AHHHHHHHH SHE IS LIVE YAY!!!!!!
Alondra Barillas,1:00:48,this is my first ever live
Christopher Vanek,1:00:48,:elbowcough::yt:
Roshni Roy,1:00:48,you are amzing
THË_ØNŁY_KËKË,1:00:49,Heyy Lia
zPhuoc Gaming,1:00:49,Hi can I be your friend
FireXSamurai,1:00:49,Do you know coryxkenshin
Bokamoso Ramaoka,1:00:49,Land lazy next game
Tina Brown,1:00:50,if you see this say ohh to dooo
Gabriella Almodova,1:00:50,hi you probably don't remember me
rblx blxbrg,1:00:50,love you
Katie Mcmahan,1:00:51,my nephew is watching
Jayvon Allison,1:00:51,Hi
Rebecca Zeelie,1:00:51,can I send a friend request
Izabella Cabrera,1:00:51,Omgg hello
Felix Ramos,1:00:52,hay s
Secret Dye,1:00:52,Lia
Yasmin Sindi,1:00:52,Lia
Little wolf 222,1:00:52,Hi lia
ahmed albaba,1:00:52,stop playing fortnite
•unlucky_charms•,1:00:52,Play roblox please!!
craig fleming,1:00:52,such a cutie
Peely,1:00:52,Omg I’m watching Digital and you
Emma Zalutina,1:00:52,Pls say hi to me
anna Groenewold,1:00:53,heeyyy i love you
gaming boss,1:00:53,hi
Elise Chan,1:00:57,boring
Ashley sky,1:00:57,lmao
Patricia Battle,1:00:57,I'm trying to get some of your glasses but I have to wait till my birthday😢😭
Marlene Oviedo-Salinas,1:00:57,Can you say Nicole
Yassin Hesham,1:00:57,Plz respond lia
Carla Fraga,1:00:57,my bff past away
Johnny Stannard,1:00:58,AS
Purple Star,1:00:58,hey
HighSchool DAV,1:00:58,I’m in love with wolf
JayGotGame,1:00:58,hi ssniperwolf i love u
Aarons Life,1:00:58,hi
Spiderman ?,1:00:58,:yt::oops::buffering:
Matt Waisbrod,1:00:58,Omg I never got in a stream ur my favourite
Melanie Yates,1:00:58,can i play with yall?
Zara Patel,1:00:59,😆
Darrell Stone,1:01:00,hi
xGalaxySoulz o.o,1:01:00,reee
100 subscribers with one video challenge,1:01:00,Say hi Lana
John's world and stuff,1:01:00,Hi
kiki Mazariegos,1:01:00,MY CAR!!!
Marilyn Cotton,1:01:00,your so cool
Tina Maisonet,1:01:00,Cwasawn
Brenda Santoyo,1:01:00,Hi
Keira Blair,1:01:01,OL
Lucy HR,1:01:01,croissaint
Bebe _builds,1:01:01,Pls say hi evie
Brenda McArthur,1:01:01,when is your next unboxing
claire arnold,1:01:07,:learning::learning:
Julia Charlemagne,1:01:07,Hi
Ashly,1:01:07,PLZZZ SAY HANNA
JANA QADOUMI,1:01:07,Hi
Muzammil Shahood,1:01:08,Hello
Zepeto Land,1:01:08,omg
Denis Pjetri,1:01:08,hhhhhhhiiiiiiiii
chill Potatoes,1:01:09,:goodvibes:
Nawal Eshak,1:01:09,Notice me pls
Mari A,1:01:09,Are you going to make more Minecraft videos?
Alfie Webb,1:01:09,Hi
scarlett minty,1:01:10,Its my birthday:yougotthis:yay
Liendel Cabasag,1:01:10,I NEEEDDD SLEEEEEEEEP BUT YOUR ON LIVEEEEEEEEEE RIGHT NOW
Kaya Bekier,1:01:10,im drawing u as a wolf rn
Daniel Mutya,1:01:10,wassup
Lutfa Ahmed,1:01:11,gone*
Melanie Yates,1:01:12,on fortnite
Marissa Quenzer,1:01:12,Are you guys dating
Beata Klt,1:01:12,Sup
Moffstarr,1:01:12,HEY SNIPER WOOOOO BIG LOVE ♥♥♥
Secret Dye,1:01:12,Lia
cassandra garcia,1:01:12,hihihihi
Jazmine Buxton,1:01:12,sniper i am a huge fan i watch you all the time
noLxvefool _,1:01:13,NOTICE MEPLS
Ellison Family,1:01:13,Discustang
Melanie Rodriguez,1:01:15,I love your channel!
Ellee Ramdeo,1:01:16,NOTICE ME!! you're so pretty and I love your view and you
Alena Conchola,1:01:16,My favorite French youtuber
my name Jeff,1:01:16,👁👄👁
Justin Reyna,1:01:16,can I play with you
MrFire Beatbox,1:01:16,Play Call of duty
I am Sad,1:01:16,Omg I’m back
Trud yyy,1:01:16,haii
Magical crafts,1:01:16,👍👍👍👍
julio urena,1:01:17,i watch all your new videos:goodvibes:😍
Royalboss980,1:01:17,Is this going to be a video？
Kristen Spann,1:01:17,notice me please reply to
Lesly Valencia,1:01:17,Howl
TheQuique495,1:01:17,OMG I love your videos I watch all of them even the riddles
Creepy Potato,1:01:17,beetle juice ???????????
Couch Potato,1:01:17,finally we can chat
Aasavari Khairnar,1:01:17,Hello
Olivia Fagner,1:01:18,ugh why fortnite
143mjcjg,1:01:18,Love your videos
Jennifer McClellan,1:01:18,ur awesome!
Kartik Hingorani,1:01:18,pls reply
maria fernandez,1:01:18,ok
Maryam Fadhil,1:01:18,"Ah, yes I see the Tik Tok days are over"
Gamerboy 41911,1:01:18,Can I stream snip
Mario Galvan,1:01:19,SAY HI!!!!🐱
craig fleming,1:01:19,SS Sniper Wolf I love you
Danene Baskin,1:01:19,no 15 more
Riley Richey,1:01:19,:elbowbump:
Baby 2 kays,1:01:20,hi lai
Stacie Hyler,1:01:21,My cat is watching me right now
Cherryl Roosveld,1:01:21,hiiiiiiiiiii❤❤❤❤❤❤❤❤❤✋✋✋✋✋✋
Tay Hyl,1:01:21,I love your channel
Jewel Siracusa,1:01:21,Plz say hi to me
Bradlee Davis,1:01:21,hi ur my biggest fan i also play fortnite and overwatch
Ayann Trou,1:01:21,hiiii
-molly bubbles-,1:01:21,;W;
Nour Shams Attia,1:01:21,Hii I am a bigggggg fannnnn!!!!
Maia -Chan,1:01:22,hi!
Adrian Ramirez,1:01:22,Ha
Dragon tech,1:01:22,15 more
FireXSamurai,1:01:22,Do you know coryxkenshin
Kristianna Lambert,1:01:22,CAN YOU PLEASE SAY KRISTIANNA LAMBERT
Racheal Ramis,1:01:22,"I don't even like fortnite, only watching because it's Lia"
AntGL,1:01:22,do team rumble
Muheen Ogboye,1:01:22,Hello frends it's me
MJ25 kingkong,1:01:23,fortille
lil nerds rope the boi,1:01:23,happy birthday
jessica Polanco,1:01:23,hi will you says hi to me Jessica plis
Astral Gamer101,1:01:23,I’m late T^T
That girl Thea,1:01:23,Oof i have to go film a vid for Monday
Jericho Berkenbosch,1:01:23,Awwww
Rodrigo Pena,1:01:23,😱😱
BB8 Aeron,1:01:24,hey
Roland Gallardo,1:01:24,WOW
Anna Branson,1:01:25,Notice me senpi!
#PEARL FLOWER,1:01:25,😻😸🎮
Danika Fourie,1:01:25,hi
Betty Lu,1:01:25,yeet
Be Positive,1:01:25,NOOO I JUST GOT ON PLEASE PLAY MOREEEEE
London Pettis,1:01:25,Whats up Lia
• SnowPotato •,1:01:25,NOOOOOOOO
Ryan Games,1:01:26,E
Nathan Scholtz,1:01:26,r u and azyland friends
Alexis Lopez,1:01:26,Hi
Steady Gamer,1:01:26,lia!
Ashley Vogl,1:01:27,Rain on me is my gav
Tolu's space,1:01:27,there is so much for her to learn in fortnite
Tatiyana Valenzuela,1:01:30,Say my nameee
Mia Tafolla,1:01:30,she is annoing
Ailyn Espinoza,1:01:31,you sausage and digital should work your name
Julia Abou alshamlat,1:01:31,Dab on them haterssss
Grim Reaper,1:01:32,Yh
Mikey 23!#,1:01:32,yes
Viviana Rifici,1:01:32,long time no seen
Julia Ruby Miriam Gregory How do you change prof?,1:01:33,shoutout?
Madisyn Gallop,1:01:33,Lol
SpaZ_ Scooter,1:01:33,Herro
Princess Rida,1:01:33,Hi
Jennifer Ortizm,1:01:34,hi
Daniel Galante,1:01:34,OVERWATCH STREAM PLZZZZZZZ!!!!!!
thebossisherebro2,1:01:34,can i play
the k team,1:01:35,hi
Genesis Fregoso,1:01:35,my name is geabre
Moffstarr,1:01:35,HEY SNIPER WOOOOO BIG LOVE ♥♥♥
{•Alpha Wolfie Gacha•},1:01:35,BAD ROMANCE
Ashlee Tann,1:01:35,PLZZ
Heaven Hunt,1:01:36,do you snore
Jose Vargas,1:01:36,hi
Jason Nutt,1:01:36,Hi i love you
Mallory Ditzel,1:01:36,Hi
pauline wainaina,1:01:37,PLEASE SAY HI TO DION
Roberto Cruz,1:01:37,Say my name
Fayth Mcdonald,1:01:37,Hi Lia
Beata Klt,1:01:37,Hi stream
FortniteTingz 24,1:01:37,Your my favorite youtuber
Melanie Yates,1:01:37,can i play with yall
mumbo jumbo4069ontiktok,1:01:38,yes
Repeat Clan!,1:01:38,:_lumpyLick:
Rose Gonzalez,1:01:38,1v1me
vaheedmk vaheed,1:01:38,I love your dogs 🐶 🐶🐶
Jayden Araiza,1:01:38,pleas
issabela tavarez,1:01:38,hihi
lucy s,1:01:38,make a try not laugh
Jamila Mustafa,1:01:39,WOW
OLIVIA STIFF,1:01:39,😲
Alexis Lopez,1:01:40,Hiiiiiiiiii
I skupy I,1:01:40,Ya
ARABELLA JENKINS,1:01:40,What is your favorite game lea
Mikan Tsumiki,1:01:47,her character be looking like me when i think im smart
Natalia Zuchegno,1:01:47,Hi
Nesma Elkhodary,1:01:47,Pls say hiiiiiiii
It’s Gray,1:01:48,Custom match!!
gamer roblox,1:01:48,hiiii
Erick Philbert,1:01:48,do creative
Etz,1:01:48,a game with viewers oooo
Garrett Hines,1:01:48,hi
Rita Estrada,1:01:48,hiii
- Seo-Yeon -,1:01:48,YeSss
Arxia,1:01:48,WHATS UR FAVORITE FOOD
ZABDIEL DUARTE,1:01:49,Hello
Emily Jamison,1:01:49,that sounds cool
ItzCxoudy,1:01:49,wat r u laughing at
Misa Paez,1:01:49,he yeetid the car lol
Marie Duncan,1:01:49,speaking of songs u need to make music vids XD
Super AnimeYT,1:01:50,*HELLO FRIENDS ITS ME*
Dark _Moonlight,1:01:50,can you make a custom game??
Jennifer Janney,1:01:51,Ooff
Dustin Drewniak,1:01:51,hi
Cute Kitten,1:01:51,lia do you still love reaper lol
cassandra garcia,1:01:52,hi
STT Doggo,1:01:52,The code should be 42069
stephen williams,1:01:52,plss notice meeeh
Gerald Reiland,1:01:53,this is so funny I love your videos
FireXSamurai,1:01:53,Do you know coryxkenshin
Kartik Hingorani,1:01:54,pls reply
jasir 80,1:01:54,Hi
Mya Moore,1:01:54,you are my favorite
Lesly Valencia,1:01:54,Howlhowl
1x Lb,1:01:55,Hi sssniperwolf lysm
JaNessa Riesgo,1:01:57,Lol hi!!!!! Leh
Maryam Fadhil,1:01:57,"Ah, yes I see the Tik Tok days are over"
Maya Da Potato,1:01:57,
Jayvon Watson,1:01:58,SIPERWOLF
Hailey Pena Gonzalez,1:01:58,Hi
Ilona Edward,1:01:58,🦋
Tala Mukhayer,1:01:58,YOUR THE BEST
Vibe Riku,1:01:58,Can you yell YEEEET
Brooklin Jochims,1:01:58,i love you sssniperwolf
Kristy Grasso,1:01:59,Hi
jade lynn,1:01:59,I'm going to go on my brother's PS4
zain zeidan,1:01:59,Yes customs
ishgamester 5000,1:01:59,helllooooOOOOOoOOOOOOII
Mia Gonzalez,1:02:00,Hi
Tina Benton,1:02:05,CREATVIE
Nevaeh Martinez,1:02:05,What’s your server
Rebecca Zeelie,1:02:05,​can I send a friend request
Bradley Oyaro,1:02:06,WILL WIN
Hero 26,1:02:06,no plz let me play whith u
Oh Ella!,1:02:06,i love ur vids ❤
Tina Maisonet,1:02:06,Yolo
Chelsea Lowin,1:02:06,See me
Inssa Diop,1:02:06,party royale
NasX,1:02:07,use the wolf pack
issa gap,1:02:07,omg im going to cry she havent play an years i was wateing tell she play this omg im an og of she from gta
Trevor Heiss-Pyszczynski,1:02:08,You’re my favorite you tuber
Scooby The Dog,1:02:08,i just finished playing fortnite😑😑😑😑
zara latif,1:02:08,BYEEE
Leonet Mavura,1:02:09,hello iim trey
Suprisegirl 66,1:02:09,i dont have fortnite
Dawn Elliott,1:02:09,e
xxDanoobgirlxx xxDanoobgirlxx,1:02:09,😆
Kawaiikim 2926,1:02:09,OMG HIIIII AHHHH
Brenda McArthur,1:02:09,unboxing?
Anna Chikwe,1:02:10,❤❤❤❤❤❤❤❤❤❤LOVE U
